date, pm25, pm10, o3, no2,region
2020/4/5, 54, 21, 46, 5,alpes-cote-dazur
2020/4/6, 62, 24, 56, 5,alpes-cote-dazur
2020/4/7, 63, 21, 50, 4,alpes-cote-dazur
2020/4/8, 56, 18, 49, 5,alpes-cote-dazur
2020/4/9, 47, 20, 55, 6,alpes-cote-dazur
2020/4/10, 55, 18, 46, 3,alpes-cote-dazur
2020/4/11, 51, 16, 45, 2,alpes-cote-dazur
2020/4/12, 50, 19, 45, 2,alpes-cote-dazur
2020/4/13, 56, 14, 43, 3,alpes-cote-dazur
2020/4/14, 42, 21, 39, 2,alpes-cote-dazur
2020/4/15, 44, 18, 42, 4,alpes-cote-dazur
2020/4/16, 39, 16, 40, 3,alpes-cote-dazur
2020/4/17, 32, 21, 36, 2,alpes-cote-dazur
2020/4/18, 45, 17, 29, 1,alpes-cote-dazur
2020/4/19, 43, 10, 34, 1,alpes-cote-dazur
2020/4/20, 25, 11, 32, 2,alpes-cote-dazur
2020/4/21, 18, 14, 37, 3,alpes-cote-dazur
2020/4/22, 25, 15, 46, 4,alpes-cote-dazur
2020/4/23, 35, 15, 37, 3,alpes-cote-dazur
2020/4/24, 38, 13, 37, 3,alpes-cote-dazur
2020/4/25, 30, 8, 31, 1,alpes-cote-dazur
2020/4/26, 20, 10, 26, 3,alpes-cote-dazur
2020/4/27, 21, , 32, 3,alpes-cote-dazur
2020/4/28, 19, , 33, 1,alpes-cote-dazur
2020/4/29, 9, 28, 33, 3,alpes-cote-dazur
2020/4/30, 25, 7, 28, ,alpes-cote-dazur
2020/3/1, 26, 11, 29, 5,alpes-cote-dazur
2020/3/2, 22, 9, 24, 12,alpes-cote-dazur
2020/3/3, 22, 9, 33, 10,alpes-cote-dazur
2020/3/4, 21, 13, 23, 13,alpes-cote-dazur
2020/3/5, 29, 7, 33, 6,alpes-cote-dazur
2020/3/6, 14, 10, 34, 9,alpes-cote-dazur
2020/3/7, 24, 9, 37, 9,alpes-cote-dazur
2020/3/8, 22, 17, 32, 10,alpes-cote-dazur
2020/3/9, 38, 11, 28, 10,alpes-cote-dazur
2020/3/10, 21, 17, 30, 6,alpes-cote-dazur
2020/3/11, 30, 15, 36, 4,alpes-cote-dazur
2020/3/12, 34, 14, 34, 5,alpes-cote-dazur
2020/3/13, 39, 12, 34, 5,alpes-cote-dazur
2020/3/14, 31, 13, 34, 7,alpes-cote-dazur
2020/3/15, 35, 14, 36, 5,alpes-cote-dazur
2020/3/16, 31, 17, 35, 10,alpes-cote-dazur
2020/3/17, 47, 20, 39, 5,alpes-cote-dazur
2020/3/18, 56, 20, 46, 6,alpes-cote-dazur
2020/3/19, 59, 18, 43, 4,alpes-cote-dazur
2020/3/20, 53, 19, 41, 4,alpes-cote-dazur
2020/3/21, 58, 23, 39, 3,alpes-cote-dazur
2020/3/22, 69, 22, 31, 3,alpes-cote-dazur
2020/3/23, 52, 18, 33, 3,alpes-cote-dazur
2020/3/24, 42, 14, 34, 4,alpes-cote-dazur
2020/3/25, 43, 12, 35, 5,alpes-cote-dazur
2020/3/26, 41, 11, 31, 5,alpes-cote-dazur
2020/3/27, 31, 24, 35, 4,alpes-cote-dazur
2020/3/28, 55, 27, 38, 3,alpes-cote-dazur
2020/3/29, 62, 23, 38, 4,alpes-cote-dazur
