date, pm25, pm10, o3, no2,region
2019/8/12, 30, 9, 34, 3,occitanie
2019/8/13, 17, 10, 35, 7,occitanie
2019/8/14, 24, 10, 29, 2,occitanie
2019/8/15, 22, 9, 33, 7,occitanie
2019/8/16, 17, 17, 33, 8,occitanie
2019/8/17, 34, 20, 23, 5,occitanie
2019/8/18, 49, 22, 23, 6,occitanie
2019/8/19, 42, 11, 29, 5,occitanie
2019/8/20, 26, 6, 36, 8,occitanie
2019/8/21, 20, 8, 40, 9,occitanie
2019/8/22, 27, 14, 45, 11,occitanie
2019/8/23, 34, 15, 46, 8,occitanie
2019/8/24, 38, 21, 44, 10,occitanie
2019/8/25, 51, 27, 41, 10,occitanie
2019/8/26, 59, 25, 37, 12,occitanie
2019/8/27, 57, 24, 43, 15,occitanie
2019/8/28, 64, 23, 47, 15,occitanie
2019/8/29, 57, 21, 45, 17,occitanie
2019/8/30, 48, 21, 45, 10,occitanie
2019/8/31, 46, 17, 35, 5,occitanie
2019/9/1, 38, 11, 30, 7,occitanie
2019/9/2, 25, 12, 41, 12,occitanie
2019/9/3, 19, 17, 49, 18,occitanie
2019/9/4, 33, 16, 36, 4,occitanie
2019/9/5, 22, 13, 31, 5,occitanie
2019/9/6, 22, 9, 34, 2,occitanie
2019/9/7, 16, 8, 32, 2,occitanie
2019/9/8, 15, 13, 34, 13,occitanie
2019/9/9, 21, 13, 27, 9,occitanie
2019/9/10, 16, 9, 39, 11,occitanie
2019/9/11, 30, 14, 47, 15,occitanie
2019/9/12, 34, 19, 51, 21,occitanie
2019/9/13, 42, 19, 54, 16,occitanie
2019/9/14, 45, 21, 46, 14,occitanie
2019/9/15, 47, 23, 48, 19,occitanie
2019/9/16, 50, 24, 49, 22,occitanie
2019/9/17, 48, 25, 42, 19,occitanie
2019/9/18, 49, 17, 38, 16,occitanie
2019/9/19, 39, 21, 34, 16,occitanie
2019/9/20, 40, 32, 32, 12,occitanie
2019/9/21, 43, 23, 27, 8,occitanie
2019/9/22, 34, 13, 26, 7,occitanie
2019/9/23, 23, 12, 28, 13,occitanie
2019/9/24, 27, 13, 25, 5,occitanie
2019/9/25, 22, 10, 27, 7,occitanie
2019/9/26, 27, 15, 32, 14,occitanie
2019/9/27, 34, 13, 31, 9,occitanie
2019/9/28, 31, 13, 33, 11,occitanie
2019/9/29, 24, 15, 26, 6,occitanie
2019/9/30, 34, 15, 31, 18,occitanie
2019/4/1, 45, 21, 39, 16,occitanie
2019/4/2, 52, 18, 24, 18,occitanie
2019/4/3, 42, 11, 35, 7,occitanie
2019/4/4, 18, 10, 38, 18,occitanie
2019/4/5, 18, 20, 36, 13,occitanie
2019/4/6, 25, 18, 32, 9,occitanie
2019/4/7, 26, 11, 30, 16,occitanie
2019/4/8, 26, 15, 28, 16,occitanie
2019/4/9, 28, 13, 36, 11,occitanie
2019/4/10, 24, 10, 37, 6,occitanie
2019/4/11, 32, 13, 42, 9,occitanie
2019/4/12, 41, 9, 43, 10,occitanie
2019/4/13, 23, 4, 39, 7,occitanie
2019/4/14, 11, 4, 41, 20,occitanie
2019/4/15, 8, 10, 37, 16,occitanie
2019/4/16, 21, 10, 45, 17,occitanie
2019/4/17, 25, 13, 44, 12,occitanie
2019/4/18, 41, 13, 46, 20,occitanie
2019/4/19, 35, 16, 52, 11,occitanie
2019/4/20, 41, 14, 41, 8,occitanie
2019/4/21, 31, 17, 39, 9,occitanie
2019/4/22, 38, 25, 44, 16,occitanie
2019/4/23, 50, 27, 47, 8,occitanie
2019/4/24, 47, 25, 38, 9,occitanie
2019/4/25, 34, 22, 34, 4,occitanie
2019/4/26, 31, 11, 34, 3,occitanie
2019/4/27, 18, 12, 38, 1,occitanie
2019/4/28, 19, 10, 35, 8,occitanie
2019/4/29, 19, 8, 39, 7,occitanie
2019/4/30, 16, 8, 23, ,occitanie
2019/5/1, 28, 14, 37, 8,occitanie
2019/5/2, 34, 8, 34, 9,occitanie
2019/5/3, 19, 7, 34, 3,occitanie
2019/5/4, 14, 6, 35, 1,occitanie
2019/5/5, 14, 7, 38, 5,occitanie
2019/5/6, 18, 10, 38, 15,occitanie
2019/5/7, 25, 20, 38, 11,occitanie
2019/5/8, 34, 18, 32, 10,occitanie
2019/5/9, 24, 11, 33, 15,occitanie
2019/5/10, 22, 12, 32, 4,occitanie
2019/5/11, 22, 8, 42, 2,occitanie
2019/5/12, 16, 7, 40, 6,occitanie
2019/5/13, 16, 9, 40, 10,occitanie
2019/5/14, 19, 11, 43, 8,occitanie
2019/5/15, 23, 12, 44, 14,occitanie
2019/5/16, 25, 19, 40, 16,occitanie
2019/5/17, 33, 14, 37, 4,occitanie
2019/5/18, 22, 7, 34, 6,occitanie
