date, pm25, pm10, o3, no2,region
2019/8/31, 34, 14, 46, 9,paca
2019/9/1, 35, 20, 36, 5,paca
2019/9/2, 25, 19, 50, 12,paca
2019/9/3, 34, 20, 54, 17,paca
2019/9/4, 43, 38, 32, 8,paca
2019/9/5, 38, 22, 28, 7,paca
2019/9/6, 23, 12, 34, 6,paca
2019/9/7, 18, 11, 29, 3,paca
2019/9/8, 12, 8, 33, 6,paca
2019/9/9, 11, 6, 28, 6,paca
2019/9/10, 13, 14, 35, 12,paca
2019/9/11, 24, 15, 38, 21,paca
2019/9/12, 32, 14, 39, 19,paca
2019/9/13, 35, 15, 47, 13,paca
2019/9/14, 40, 14, 43, 12,paca
2019/9/15, 40, 19, 43, 14,paca
2019/9/16, 50, 18, 37, 17,paca
2019/9/17, 45, 24, 30, 10,paca
2019/9/18, 57, 25, 42, 8,paca
2019/9/19, 53, 18, 36, 4,paca
2019/9/20, 42, 13, 34, 2,paca
2019/9/21, 30, 12, 31, 2,paca
2019/9/22, 29, 6, 26, 7,paca
2019/9/23, 11, 10, 28, 14,paca
2019/9/24, 19, 8, 26, 8,paca
2019/9/25, 16, 10, 26, 8,paca
2019/9/26, 19, 16, 32, 13,paca
2019/9/27, 36, 11, 32, 10,paca
2019/9/28, 25, 11, 34, 8,paca
2019/9/29, 31, 14, 23, 11,paca
2019/9/30, 34, 14, 28, 10,paca
2019/4/1, 48, 19, 43, 15,paca
2019/4/2, 48, 11, 36, 12,paca
2019/4/3, 38, 6, 37, 11,paca
2019/4/4, 14, 8, 42, 12,paca
2019/4/5, 18, 5, 37, 7,paca
2019/4/6, 12, 5, 40, 8,paca
2019/4/7, 14, 7, 35, 12,paca
2019/4/8, 21, 14, 34, 17,paca
2019/4/9, 39, 15, 36, 11,paca
2019/4/10, 44, 15, 27, 14,paca
2019/4/11, 51, 23, 36, 14,paca
2019/4/12, 68, 20, , 14,paca
2019/4/13, 57, 14, 41, 7,paca
2019/4/14, 45, 12, 40, 9,paca
2019/4/15, 37, 9, 39, 11,paca
2019/4/16, 22, 10, 41, 14,paca
2019/4/17, 30, 15, 52, 11,paca
2019/4/18, 36, 18, 50, 6,paca
